dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto,service,state,is_anomaly
4e-06,2,0,1238,0,250000.0006,254,0,1238000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,619,0,0,0,33,2,15,15,1,33,0,0,0,15,33,0,udp,-,INT,0
0.60326,10,6,534,268,24.864902,254,252,6378.67627,2970.526855,2,1,67.028889,102.176602,3520.376225,182.403437,255,3660780204,174050444,255,0.121314,0.091622,0.029692,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
0.001018,2,2,146,178,2946.954953,31,29,573673.875,699410.625,0,0,0.007,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,6,3,3,3,0,0,0,6,3,0,udp,dns,CON,0
0.001036,2,2,146,178,2895.752973,31,29,563706.5625,687258.6875,0,0,0.001,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,4,0,0,0,3,6,0,udp,dns,CON,0
1.004743,14,18,1684,10168,30.853662,31,29,12452.93555,76469.30469,3,5,77.262462,59.069588,8762.124433,7672.874299,255,2439166323,290664379,255,0.000938,0.000557,0.000381,120,565,2,0,1,0,2,1,1,1,0,0,1,1,1,0,tcp,http,FIN,0
3.056717,362,746,19306,1087890,362.153261,31,29,50388.70313,2843395.75,2,370,8.466515,4.102258,477.49402,308.613784,255,2777789041,2782984703,255,0.000667,0.000531,0.000136,53,1458,1,524288,2,0,3,1,1,1,0,0,1,2,1,0,tcp,http,FIN,0
0.780247,10,6,534,268,19.224682,254,252,4931.771973,2296.70874,2,1,86.694111,136.225406,4421.650249,233.818031,255,3057984690,1012304559,255,0.175446,0.098162,0.077284,53,45,0,0,3,1,1,1,1,3,0,0,0,1,4,0,tcp,-,FIN,0
0.21003,16,18,1540,1644,157.120408,31,29,55001.66406,59153.45313,4,4,13.980067,12.323706,876.222444,24.215744,255,3244644267,1128994737,255,0.00064,0.000516,0.000124,96,91,0,0,14,0,10,9,1,6,0,0,0,15,12,0,tcp,-,FIN,0
0.564008,10,6,554,268,26.595368,254,252,7077.914062,3177.26001,2,1,56.862,94.073797,2973.768004,147.266437,255,698370790,1905186889,255,0.176851,0.09363,0.083221,55,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,tcp,-,FIN,0
0.001692,4,4,536,304,4137.115933,31,29,1900709.25,1078014.25,0,0,0.425333,0.217,0.597269,0.301227,0,0,0,0,0.0,0.0,0.0,134,76,0,0,12,0,4,1,1,4,0,0,0,5,14,0,udp,-,CON,0
1.005625,12,18,1580,10168,28.837787,31,29,11527.15918,76402.23438,3,5,91.385726,59.121474,9530.013692,7674.508643,255,2236326800,2237407072,255,0.000714,0.000556,0.000158,132,565,1,3924,1,0,2,1,1,1,0,0,1,1,2,0,tcp,http,FIN,0
0.780259,10,6,534,268,19.224385,254,252,4931.695801,2296.67334,2,1,77.463778,143.119406,3950.136401,199.942313,255,2876915451,3302319899,255,0.178906,0.064657,0.114249,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
0.606777,6,2,998,86,11.536363,62,252,10969.43359,566.929871,2,1,121.3554,0.006,6542.075259,0.0,255,4170552329,680412415,255,0.425831,0.200763,0.225068,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,tcp,-,CON,0
0.000983,2,2,132,164,3051.881887,31,29,537131.1875,667344.8125,0,0,0.002,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,2,1,1,3,0,0,0,8,2,0,udp,dns,CON,0
0.35124,10,6,534,268,42.705841,254,252,10955.47168,5101.924316,2,1,37.284778,55.858801,1926.005936,82.671156,255,4160876614,2856138916,255,0.102899,0.071938,0.030961,53,45,0,0,6,1,3,3,1,6,0,0,0,3,6,0,tcp,-,FIN,0
0.910895,14,10,774,556,25.249892,254,252,6314.668457,4400.067871,4,3,67.104844,92.869445,3436.464673,134.4795,255,2923327821,3914498331,255,0.153191,0.075061,0.07813,55,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
1.010154,14,18,1684,10168,30.68839,31,29,12386.23047,76059.6875,3,5,77.677613,59.387882,8761.564619,7678.857926,255,666300976,2816964658,255,0.000695,0.000556,0.000139,120,565,1,3924,3,0,2,1,1,1,0,0,1,1,2,0,tcp,http,FIN,0
0.043836,96,98,5486,92746,4402.773844,31,29,990783.8125,16753353.0,7,42,0.457979,0.446124,0.0,23.516048,255,3409932373,1274511493,255,0.000694,0.000558,0.000136,57,946,0,0,3,0,2,1,1,1,0,0,0,4,2,0,tcp,-,FIN,0
0.016891,48,50,2958,33044,5742.702945,31,29,1372091.625,15337872.0,7,18,0.368511,0.333796,20.309343,19.463408,255,2964564060,2984615894,255,0.000672,0.00053,0.000142,62,661,0,0,6,0,5,1,1,1,0,0,0,2,7,0,tcp,-,FIN,0
0.001778,4,4,520,304,3937.007798,31,29,1754780.625,1025871.75,0,0,0.453,0.234333,0.631448,0.324335,0,0,0,0,0.0,0.0,0.0,130,76,0,0,6,0,4,1,1,3,0,0,0,4,4,0,udp,-,CON,0
2.19517,10,10,846,1430,8.655366,62,252,2777.005859,4690.297363,2,2,243.907778,235.896109,16203.50858,562.355188,255,283691382,3465858867,255,0.169533,0.071436,0.098097,85,143,1,251,2,1,1,1,1,2,0,0,1,1,2,0,tcp,http,FIN,0
0.773428,6,2,978,86,9.050616,62,252,8430.001953,444.773132,2,1,154.6856,0.002,9768.386053,0.0,255,1768747021,3231043766,255,0.685154,0.113539,0.571615,163,43,0,0,4,3,1,1,1,4,0,0,0,1,4,0,tcp,-,CON,0
0.4173,6,2,978,86,16.774503,62,252,15624.25195,824.347046,2,1,83.46,0.003,4485.942973,0.0,255,2308969964,3232272580,255,0.291077,0.182648,0.108429,163,43,0,0,4,3,2,2,1,3,0,0,0,2,3,0,tcp,-,CON,0
1.539071,50,52,3848,19084,65.624005,31,29,19606.63281,97289.85938,11,15,31.401326,30.167333,1905.232925,1870.458704,255,2196850639,47561357,255,0.00095,0.000536,0.000414,77,367,0,0,13,0,3,1,1,5,0,0,0,3,11,0,tcp,-,FIN,0
0.735908,14,6,8854,268,25.818446,254,252,89380.74219,2435.087158,4,1,52.542767,125.402797,3204.110584,194.441594,255,1425762281,493363159,255,0.188893,0.108886,0.080007,632,45,0,0,4,1,1,1,1,4,0,0,0,1,5,0,tcp,-,FIN,0
0.859986,10,10,608,646,22.093383,254,252,5097.757324,5414.041504,2,3,95.554,83.199445,5687.076158,153.557109,255,1717603558,2241345405,255,0.132129,0.057391,0.074738,61,65,0,0,4,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,0
0.364229,8,12,424,8824,52.164985,31,29,8148.719727,177668.4531,1,4,51.987144,33.062908,3097.223019,2462.907072,255,3961292338,637478144,255,0.000668,0.000531,0.000137,53,735,0,0,2,0,2,1,1,3,0,0,0,4,3,0,tcp,ftp-data,FIN,0
0.057945,34,36,2230,13500,1190.784403,31,29,298904.1563,1812063.25,7,11,1.746424,1.640086,121.577624,121.045496,255,3385758110,3386037926,255,0.000674,0.000533,0.000141,66,375,0,0,5,0,4,1,1,1,0,0,0,4,7,0,tcp,-,FIN,0
0.001053,2,2,130,162,2849.002888,31,29,493827.1563,615384.625,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,1,1,1,0,0,0,1,1,0,udp,dns,CON,0
0.003324,14,8,8928,424,6317.68966,31,29,19954272.0,892900.125,4,1,0.255692,0.392857,15.363798,0.804368,255,3030308329,894942572,255,0.000559,0.000449,0.00011,638,53,0,0,3,0,5,1,1,4,0,0,0,5,6,0,tcp,ftp-data,FIN,0
0.033059,52,54,2934,3740,3176.139536,31,29,696451.75,888351.125,11,15,0.642216,0.625558,54.675303,1.469959,255,2168639764,24269804,255,0.000641,0.000527,0.000114,56,69,0,0,1,0,5,1,1,5,1,1,0,7,1,0,tcp,ftp,FIN,0
0.018378,16,18,1540,1644,1795.625135,31,29,628577.625,676025.6875,4,4,1.2048,1.054353,73.941313,2.047461,255,1252401225,1258088565,255,0.000563,0.00045,0.000113,96,91,0,0,15,0,7,12,1,6,0,0,0,17,20,0,tcp,-,FIN,0
0.22252,84,86,4862,80646,759.482315,31,29,172748.5156,2865684.0,7,36,2.677386,2.611059,155.005766,153.581781,255,1626986508,1654879799,255,0.000747,0.000576,0.000171,58,938,0,0,13,0,1,1,1,1,0,0,0,8,4,0,tcp,-,FIN,0
0.709597,10,6,994,268,21.138759,254,252,10090.23438,2525.377197,2,1,73.194556,122.371398,3654.729442,174.641437,255,1531832989,3393172876,255,0.185261,0.097731,0.08753,99,45,0,0,4,1,2,1,1,5,0,0,0,2,4,0,tcp,-,FIN,0
5e-06,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,7,1,1,11,0,0,0,7,6,0,tcp,-,REQ,0
0.021056,48,52,2958,33148,4701.747688,31,29,1100683.875,12352204.0,7,18,0.457956,0.402294,24.038593,22.071122,255,1482728774,1505190506,255,0.000671,0.000538,0.000133,62,637,0,0,1,0,3,1,1,4,0,0,0,4,6,0,tcp,-,FIN,0
0.163812,66,68,3926,57474,811.906349,31,29,188850.6406,2765560.5,7,27,2.554703,2.437746,160.633392,156.594912,255,159135497,2394239028,255,0.000605,0.00048,0.000125,59,845,0,0,12,0,1,1,1,1,0,0,0,2,3,0,tcp,-,FIN,0
1.006076,12,18,1580,10168,28.824861,31,29,11521.99219,76367.99219,3,5,91.430727,59.149177,9539.744118,7682.374479,255,512634755,2663160795,255,0.000654,0.000537,0.000117,132,565,1,3924,3,0,1,1,1,2,0,0,1,2,1,0,tcp,http,FIN,0
0.748379,10,6,534,268,20.043321,254,252,5141.779785,2394.508789,2,1,80.400778,126.863203,4395.60517,190.587594,255,3111962394,3563022700,255,0.155325,0.114059,0.041266,53,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,-,FIN,0
7.130887,4,0,180,0,0.420705,254,0,151.453812,0.0,3,0,2376.96225,0.0,3361.5225,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,7,1,1,7,0,0,0,7,7,0,tcp,-,REQ,0
8.987558,12,0,540,0,1.223914,254,0,440.6091,0.0,11,0,817.05075,0.0,1349.294375,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,8,1,1,26,0,0,0,8,26,0,tcp,-,REQ,0
0.066131,4,4,520,304,105.850504,31,29,47179.08203,27581.61719,0,0,14.352667,14.349667,20.285008,20.28925,0,0,0,0,0.0,0.0,0.0,130,76,0,0,14,0,5,1,1,3,0,0,0,4,12,0,udp,-,CON,0
0.013485,16,18,1540,1644,2447.163599,31,29,856655.5625,921320.0,4,4,0.878267,0.766176,61.056254,1.412545,255,3526129181,3529326873,255,0.000572,0.000456,0.000116,96,91,0,0,11,0,7,5,1,8,0,0,0,7,11,0,tcp,-,FIN,0
0.001048,2,2,132,164,2862.595564,31,29,503816.8125,625954.25,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,7,0,1,3,1,1,0,0,0,13,4,0,udp,dns,CON,0
1.156854,14,18,1684,10168,26.796812,31,29,10815.53906,66414.60156,3,5,88.961618,68.016824,8836.352106,7736.461683,255,4033060625,4034038805,255,0.000699,0.000565,0.000134,120,565,1,3924,1,0,5,1,1,2,0,0,1,1,1,0,tcp,http,FIN,0
0.001106,2,2,146,178,2712.477299,31,29,528028.9375,643761.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,2,0,0,0,3,2,0,udp,dns,CON,0
0.00111,2,2,146,178,2702.702815,31,29,526126.125,641441.4375,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,2,0,0,0,3,4,0,udp,dns,CON,0
2e-06,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,udp,-,INT,0
0.001097,2,2,146,178,2734.731157,31,29,532361.0,649042.875,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,4,3,1,2,0,0,0,10,2,0,udp,dns,CON,0
8.370131,602,1176,33610,1507780,212.302543,31,29,32071.18359,1439880.0,51,536,13.949668,7.123103,5470.095235,3907.720802,255,2822742211,678281934,255,0.000613,0.000482,0.000131,56,1282,0,0,10,0,4,1,1,1,0,0,0,2,8,0,tcp,-,FIN,0
0.001032,2,2,146,178,2906.976908,31,29,565891.5,689922.5,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,2,1,1,0,0,0,4,1,0,udp,dns,CON,0
0.055585,60,62,3598,48710,2176.846245,31,29,509346.0313,6897544.0,7,24,0.952776,0.902213,64.034495,60.913753,255,4169106262,2019842257,255,0.000674,0.00054,0.000134,60,786,0,0,7,0,2,1,1,1,0,0,0,2,4,0,tcp,-,FIN,0
0.000985,2,2,132,164,3045.685126,31,29,536040.5625,665989.8125,0,0,0.004,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,1,1,1,1,0,0,0,2,2,0,udp,dns,CON,0
0.036006,48,50,2974,30506,2693.995453,31,29,647225.4375,6642448.5,7,18,0.759404,0.738729,52.924942,51.841141,255,4149935897,2004834801,255,0.000668,0.000538,0.00013,62,610,0,0,6,0,4,1,1,2,0,0,0,3,4,0,tcp,-,FIN,0
0.004113,8,10,1032,822,4133.236195,31,29,1756382.25,1439338.75,2,2,0.537429,0.374444,33.262318,0.668052,255,3829101571,3826064951,255,0.000863,0.000739,0.000124,129,82,1,82,3,0,1,1,1,1,0,0,1,8,2,0,tcp,http,FIN,0
0.017834,16,18,1540,1644,1850.398086,31,29,647751.5,696646.8125,4,4,1.168333,1.08525,70.671681,2.133838,255,2691688460,546850746,255,0.00059,0.000467,0.000123,96,91,0,0,4,0,3,3,1,3,0,0,0,5,8,0,tcp,-,FIN,0
0.009935,36,38,2334,16290,7347.760458,31,29,1827881.25,12772622.0,7,12,0.29097,0.255162,17.420281,16.015543,255,3680517746,3680768131,255,0.000612,0.000486,0.000126,65,429,0,0,3,0,4,1,1,1,0,0,0,4,9,0,tcp,-,FIN,0
1.238946,14,18,1684,10168,25.021269,31,29,10098.90723,62014.00391,3,5,95.275923,72.848824,9124.739762,7988.817806,255,1535768646,3731368660,255,0.000642,0.000512,0.00013,120,565,1,3924,1,0,3,1,1,1,0,0,1,4,2,0,tcp,http,FIN,0
13.526295,302,560,17160,707082,63.653796,31,29,10116.0,417450.625,26,253,44.936803,24.196273,18115.67071,13276.52501,255,3761357766,3794882354,255,0.000676,0.000572,0.000104,57,1263,0,0,2,0,3,2,1,5,0,0,0,3,4,0,tcp,-,FIN,0
3.457618,6,2,998,86,2.024515,62,252,1925.024658,99.490456,2,1,691.5236,0.001,45005.52893,0.0,255,3199531544,2437584064,255,3.169699,0.240921,2.928778,166,43,0,0,2,3,3,1,1,4,0,0,0,3,2,0,tcp,-,CON,0
0.00114,2,2,132,164,2631.579064,31,29,463157.9063,575438.625,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,8,0,1,3,1,1,0,0,0,3,2,0,udp,dns,CON,0
0.004787,4,4,568,312,1462.293744,31,29,711928.125,391059.125,0,0,1.221333,1.074333,1.718743,1.513682,0,0,0,0,0.0,0.0,0.0,142,78,0,0,8,0,4,1,1,3,0,0,0,4,5,0,udp,-,CON,0
0.694633,10,8,596,354,24.473355,254,252,6184.560547,3570.230469,2,1,73.060111,89.37457,4772.180299,139.354344,255,2039776905,644811118,255,0.125305,0.069007,0.056298,60,44,0,0,7,1,1,1,1,6,0,0,0,1,6,0,tcp,-,FIN,0
0.441717,10,6,566,268,33.958394,254,252,9236.683594,4056.89624,2,1,49.079667,74.574602,2391.872734,118.469391,255,378552979,1624466227,255,0.137321,0.068075,0.069246,57,45,0,0,3,1,19,2,1,3,0,0,0,2,3,0,tcp,-,FIN,0
0.712986,22,14,1470,1728,49.089323,31,29,15753.46484,18008.76953,5,4,33.951716,54.785152,2280.62313,73.317094,255,1960874950,4106578625,255,0.000735,0.000594,0.000141,67,123,0,0,9,0,7,1,1,7,0,0,0,11,8,0,tcp,-,FIN,0
0.001115,2,2,146,178,2690.582979,31,29,523766.8125,638565.0,0,0,0.007,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,2,4,0,udp,dns,CON,0
4e-06,2,0,1066,0,250000.0006,254,0,1066000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,533,0,0,0,37,2,6,6,1,37,0,0,0,6,37,0,udp,-,INT,0
0.001063,2,2,132,164,2822.201463,31,29,496707.4688,617121.375,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,5,2,1,1,0,0,0,19,2,0,udp,dns,CON,0
1.084422,10,8,550,354,15.676554,254,252,3651.714844,2286.932617,2,1,120.480222,142.438422,6892.322208,196.0535,255,937522262,1435505032,255,0.175275,0.087344,0.087931,55,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
2.225568,10,8,834,354,7.638499,254,252,2699.5354,1114.322266,2,1,247.225444,303.497,15174.74279,451.112813,255,2517864612,886468283,255,0.165063,0.101088,0.063975,83,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,tcp,-,FIN,0
0.001748,4,4,520,304,4004.57657,31,29,1784897.0,1043478.25,0,0,0.442667,0.230333,0.619661,0.317965,0,0,0,0,0.0,0.0,0.0,130,76,0,0,10,0,5,1,1,3,0,0,0,3,9,0,udp,-,CON,0
0.003153,14,6,8928,320,6026.006926,31,29,21036474.0,677450.0625,4,1,0.242538,0.5078,14.625905,0.842785,255,2989543707,850051838,255,0.000615,0.000483,0.000132,638,53,0,0,6,0,6,1,1,4,0,0,0,6,3,0,tcp,ftp-data,FIN,0
0.008586,32,24,3728,5474,6405.777055,31,29,3365478.75,4887957.5,7,7,0.2862,0.319391,16.73441,0.550656,255,2768183284,2764273780,255,0.001254,0.00111,0.000144,117,228,0,0,2,0,3,1,1,1,0,0,0,5,1,0,tcp,ssh,FIN,0
0.020809,48,50,2958,32642,4661.444487,31,29,1113748.875,12298524.0,7,18,0.436106,0.431404,0.0,26.966362,255,1299754464,1319861668,255,0.000658,0.000531,0.000127,62,653,0,0,3,0,2,1,1,2,0,0,0,1,6,0,tcp,-,FIN,0
0.043848,72,74,4238,63516,3306.878272,31,29,762634.5625,11431855.0,7,30,0.61331,0.592384,35.10733,34.311677,255,4158569605,4163058468,255,0.000737,0.000595,0.000142,59,858,0,0,9,0,1,1,1,1,0,0,0,2,4,0,tcp,-,FIN,0
0.660534,28,30,4480,3080,86.293814,31,29,52321.30078,36067.78516,7,7,24.452223,22.760139,1470.08828,38.489215,255,2879324753,810020317,255,0.0006,0.000486,0.000114,160,103,0,0,9,0,4,1,1,3,0,0,0,6,9,0,tcp,-,FIN,0
1.291281,10,8,2516,354,13.165221,254,252,14032.57715,1920.573486,2,1,140.558,160.022141,7903.166826,258.564281,255,328649388,4056618779,255,0.296117,0.171118,0.124999,252,44,0,0,2,1,1,1,1,2,0,0,0,13,2,0,tcp,-,FIN,0
0.715229,12,8,998,734,26.564919,254,252,10234.48438,7192.102539,3,2,60.614001,89.759141,3101.860893,119.133461,255,2631327473,2976915375,255,0.156588,0.086907,0.069681,83,92,0,0,3,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,0
0.001017,2,2,146,178,2949.852669,31,29,574238.0,700098.375,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,1,1,3,0,0,0,4,3,0,udp,dns,CON,0
0.310461,6,8,320,1930,41.873212,31,29,6880.09082,43522.37109,1,2,62.0302,44.262855,4375.262334,108.113719,255,987632413,3436519520,255,0.00073,0.000618,0.000112,53,241,0,0,8,0,6,1,1,5,0,0,0,5,3,0,tcp,ftp-data,FIN,0
0.023514,16,18,1540,1644,1403.419198,31,29,491281.7813,528366.0625,4,4,1.544867,1.356118,97.407145,2.761592,255,3532492127,1392139691,255,0.000571,0.000457,0.000114,96,91,0,0,11,0,6,5,1,6,0,0,0,8,8,0,tcp,-,FIN,0
0.481857,10,8,840,1122,35.280176,62,252,12551.44141,16303.5918,2,2,53.539667,61.903285,2800.692953,98.271461,255,286301384,2756272036,255,0.117234,0.047776,0.069458,84,140,1,140,4,1,1,1,1,4,0,0,4,1,4,0,tcp,http,FIN,0
0.077897,22,14,1470,1728,449.311285,31,29,144190.4063,164833.0469,5,4,3.89485,5.930923,402.045874,14.799229,255,2615407566,2615768171,255,0.000798,0.000672,0.000126,67,123,0,0,11,0,4,2,1,1,0,0,0,5,6,0,tcp,-,FIN,0
0.06888,48,50,2958,33044,1408.246241,31,29,336469.2188,3761208.0,7,18,1.459043,1.394143,81.619773,80.275403,255,3002898484,3045235510,255,0.00069,0.000546,0.000144,62,661,0,0,5,0,2,1,1,1,0,0,0,1,4,0,tcp,-,FIN,0
0.001065,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,1,0,0,0,1,2,0,udp,dns,CON,0
0.012877,38,40,2438,19266,5979.653848,31,29,1474877.75,11670421.0,7,13,0.339622,0.3245,19.8705,18.487055,255,441969912,2628398725,255,0.000689,0.000543,0.000146,64,482,0,0,6,0,1,1,1,2,0,0,0,4,5,0,tcp,-,FIN,0
0.315384,26,28,4736,2976,168.049108,31,29,115516.3203,72800.14063,7,7,12.60308,11.661333,791.638796,20.960576,255,824300063,828417106,255,0.001549,0.000522,0.001027,182,106,0,0,9,0,6,1,1,8,0,0,0,7,8,0,tcp,-,FIN,0
0.03496,60,62,3614,50036,3461.098229,31,29,813272.25,11265217.0,7,24,0.587322,0.564426,34.689733,34.00581,255,3775334061,1630234456,255,0.000648,0.000516,0.000132,60,807,0,0,6,0,3,1,1,1,0,0,0,7,8,0,tcp,-,FIN,0
1.656441,236,438,13558,548216,406.292775,31,29,65204.85938,2641639.5,21,197,7.107768,3.786284,420.869209,303.349756,255,827280581,847673649,255,0.005817,0.005618,0.000199,57,1252,0,0,9,0,4,2,1,2,0,0,0,4,3,0,tcp,-,FIN,0
1.423915,112,20,135649,870,91.999872,254,252,755314.75,4646.344727,53,1,12.654342,70.727266,1296.790091,81.070875,255,1661934128,861845554,255,0.159827,0.080096,0.079731,1211,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,tcp,-,FIN,0
0.213352,10,6,2550,268,70.30635,254,252,86054.96875,8399.265625,2,1,22.141444,30.817199,1177.363024,45.099207,255,1024259178,1689346314,255,0.085794,0.059258,0.026536,255,45,0,0,14,1,3,3,1,13,0,0,0,3,13,0,tcp,-,FIN,0
0.014259,8,12,424,8824,1332.491731,31,29,208149.2344,4538326.5,1,4,1.983714,1.255182,144.004215,69.633686,255,674111186,2827764099,255,0.000563,0.000448,0.000115,53,735,0,0,3,0,10,1,1,5,0,0,0,5,3,0,tcp,ftp-data,FIN,0
0.018588,16,18,1540,1644,1775.338842,31,29,621476.1875,668388.1875,4,4,1.218533,1.065529,73.700273,2.113526,255,2629333016,2630097317,255,0.000646,0.000469,0.000177,96,91,0,0,16,0,4,4,1,4,0,0,0,6,4,0,tcp,-,FIN,0
4.615957,234,438,13454,548216,145.365312,31,29,23218.58789,947955.125,21,197,19.981143,10.561673,6374.079756,4652.728772,255,939264192,3132938491,255,0.000612,0.000497,0.000115,57,1252,0,0,2,0,2,1,1,2,0,0,0,1,5,0,tcp,-,FIN,0
59.991436,2,0,92,0,0.016669,0,0,6.134209,0.0,0,0,59996.08,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,arp,-,INT,0
0.004888,4,4,568,304,1432.078569,31,29,697217.6875,373158.75,0,0,1.314667,1.127333,1.849321,1.584391,0,0,0,0,0.0,0.0,0.0,142,76,0,0,5,0,9,1,1,3,0,0,0,5,5,0,udp,-,CON,0
0.031162,72,74,4238,63878,4653.103238,31,29,1073101.875,16177396.0,7,30,0.433775,0.418521,22.70311,22.390833,255,928746641,3074451339,255,0.000735,0.000599,0.000136,59,863,0,0,7,0,2,1,1,1,0,0,0,5,5,0,tcp,-,FIN,0
0.057906,84,86,4862,75600,2918.523033,31,29,663834.5,10323075.0,7,36,0.70239,0.675153,44.759956,44.089584,255,1030569269,1036237289,255,0.000642,0.000515,0.000127,58,879,0,0,3,0,2,1,1,1,0,0,0,5,10,0,tcp,-,FIN,0
1.846644,10,8,510,354,9.205889,254,252,1988.472046,1342.976685,2,1,202.288111,251.803281,13480.38067,528.07875,255,596634866,1980200305,255,0.141981,0.084013,0.057968,51,44,1,0,3,1,1,3,1,1,0,0,1,3,1,0,tcp,http,FIN,0
0.00167,4,4,536,304,4191.616699,31,29,1925748.5,1092215.5,0,0,0.431667,0.202667,0.606226,0.283786,0,0,0,0,0.0,0.0,0.0,134,76,0,0,8,0,9,1,1,7,0,0,0,6,9,0,udp,-,CON,0
0.834416,52,54,2934,3742,125.836517,31,29,27592.95313,35215.05078,11,15,16.682,15.734585,1427.752992,52.90927,255,4134264830,1985745667,255,0.000603,0.000479,0.000124,56,69,0,0,1,0,3,1,1,3,1,1,0,7,1,0,tcp,ftp,FIN,0
1.026837,14,18,1684,10168,30.189797,31,29,12184.99121,74823.95313,3,5,78.962536,60.372765,8766.407189,7676.918211,255,3124302423,3121132524,255,0.000628,0.000496,0.000132,120,565,1,3924,2,0,3,1,1,2,0,0,1,1,5,0,tcp,http,FIN,0
0.021969,52,54,3182,39076,4779.461996,31,29,1136510.5,13966225.0,7,20,0.43302,0.402491,24.680512,23.531394,255,3023156655,873891438,255,0.000771,0.000627,0.000144,61,724,0,0,9,0,1,1,1,1,0,0,0,4,1,0,tcp,-,FIN,0
0.332985,28,30,4264,3080,171.178875,31,29,98791.23438,71546.76563,7,7,12.321222,11.464345,678.828553,17.124094,255,4041488191,4040502366,255,0.000644,0.000516,0.000128,152,103,0,0,9,0,2,1,1,3,0,0,0,10,5,0,tcp,-,FIN,0
0.000869,2,2,130,162,3452.244033,31,29,598388.9375,745684.6875,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,1,1,1,0,0,0,1,3,0,udp,dns,CON,0
0.046341,6,8,320,1932,280.529132,31,29,46093.09375,291922.9375,1,2,9.2056,6.543143,641.516783,15.719589,255,3126678390,3138700800,255,0.000653,0.000536,0.000117,53,242,0,0,3,0,5,1,1,3,0,0,0,4,6,0,tcp,ftp-data,FIN,0
